scope,outer_fold,stage,configuration_id,base_configuration_id,fusion_configuration_id,feature_family,fusion_mode,blend_weight,head_count,encoder_count,intervention_rank,is_exact_reference,eligible,eligibility_failures,eligible_selection_rank,selected,evaluated_examples,fit_count,maximum_iterations,accuracy,macro_f1,balanced_accuracy,source_group_balanced_accuracy,ceramic_worst_group_recall,robustness_score,readiness_score,minimum_fold_readiness_score,hard_three_accuracy,applied_count,opishnyan_recall,bubnivka_recall,bubnivka_precision,ceramic_macro_f1,per_class_recall_json,per_class_group_recall_json
outer_inner_oof,0,fusion,independent_four__pair_majority__blend0p15,three_view_cls_logit_ensemble__c100__source0p5,independent_four__pair_majority__blend0p15,independent_four,pair_majority,0.15,4,4,1,False,True,,21,False,1193,16,135,0.8968985750209556,0.8832746235514888,0.8911030010294716,0.8949328227553893,0.6000139428240931,0.7183830005291342,0.7466610000473756,0.6488182508603338,0.5815217391304348,358,0.6375,0.888235294117647,0.719047619047619,0.8212076802174929,"{""01_opishnyan_ceramics"":0.6375,""02_ornek"":0.9857549857549858,""03_bubnivka_ceramics"":0.888235294117647,""04_petrykivka_painting"":0.9663461538461539,""05_kosiv_ceramics"":0.9776785714285714}","{""01_opishnyan_ceramics"":0.6000139428240931,""02_ornek"":0.9855907780979827,""03_bubnivka_ceramics"":0.9295900178253119,""04_petrykivka_painting"":0.9779541446208112,""05_kosiv_ceramics"":0.9815152304087478}"
outer_inner_oof,0,fusion,independent_four__pair_majority__blend0p3,three_view_cls_logit_ensemble__c100__source0p5,independent_four__pair_majority__blend0p3,independent_four,pair_majority,0.3,4,4,1,False,True,,5,False,1193,16,135,0.8977367979882649,0.8843653304880948,0.891936334362805,0.9020756798982464,0.6357282285383788,0.7458362810018824,0.7548671049212137,0.6488182508603338,0.5815217391304348,358,0.6416666666666667,0.888235294117647,0.7259615384615384,0.8230255251118365,"{""01_opishnyan_ceramics"":0.6416666666666667,""02_ornek"":0.9857549857549858,""03_bubnivka_ceramics"":0.888235294117647,""04_petrykivka_painting"":0.9663461538461539,""05_kosiv_ceramics"":0.9776785714285714}","{""01_opishnyan_ceramics"":0.6357282285383788,""02_ornek"":0.9855907780979827,""03_bubnivka_ceramics"":0.9295900178253119,""04_petrykivka_painting"":0.9779541446208112,""05_kosiv_ceramics"":0.9815152304087478}"
outer_inner_oof,0,fusion,independent_four__pair_majority__blend0p5,three_view_cls_logit_ensemble__c100__source0p5,independent_four__pair_majority__blend0p5,independent_four,pair_majority,0.5,4,4,1,False,True,,15,False,1193,16,135,0.8977367979882649,0.8843272551304363,0.8922794716177069,0.8948720228428788,0.5991157661967751,0.7177193033929666,0.7488284552030092,0.6554522945246567,0.5869565217391305,358,0.6375,0.8941176470588236,0.7238095238095238,0.8229620661824052,"{""01_opishnyan_ceramics"":0.6375,""02_ornek"":0.9857549857549858,""03_bubnivka_ceramics"":0.8941176470588236,""04_petrykivka_painting"":0.9663461538461539,""05_kosiv_ceramics"":0.9776785714285714}","{""01_opishnyan_ceramics"":0.5991157661967751,""02_ornek"":0.9855907780979827,""03_bubnivka_ceramics"":0.9301841948900772,""04_petrykivka_painting"":0.9779541446208112,""05_kosiv_ceramics"":0.9815152304087478}"
outer_inner_oof,0,fusion,structural_four__multiclass__blend0p15,three_view_cls_logit_ensemble__c100__source0p5,structural_four__multiclass__blend0p15,structural_four,multiclass,0.15,4,3,3,False,True,,25,False,1193,16,110,0.8977367979882649,0.884340872826691,0.8922794716177069,0.8950516581683423,0.6000139428240931,0.7184212841126651,0.7467123003730606,0.6467882833163064,0.5815217391304348,1193,0.6375,0.8941176470588236,0.7136150234741784,0.8221895573104875,"{""01_opishnyan_ceramics"":0.6375,""02_ornek"":0.9857549857549858,""03_bubnivka_ceramics"":0.8941176470588236,""04_petrykivka_painting"":0.9663461538461539,""05_kosiv_ceramics"":0.9776785714285714}","{""01_opishnyan_ceramics"":0.6000139428240931,""02_ornek"":0.9855907780979827,""03_bubnivka_ceramics"":0.9301841948900772,""04_petrykivka_painting"":0.9779541446208112,""05_kosiv_ceramics"":0.9815152304087478}"
outer_inner_oof,0,fusion,structural_four__multiclass__blend0p3,three_view_cls_logit_ensemble__c100__source0p5,structural_four__multiclass__blend0p3,structural_four,multiclass,0.3,4,3,3,False,True,,1,True,1193,16,110,0.8994132439228835,0.8867590412715236,0.8938866144748498,0.9050383930811705,0.6369219752678399,0.7476701124707746,0.7594480320707006,0.6533785866960155,0.592391304347826,1193,0.65,0.8941176470588236,0.7238095238095238,0.8266767756455574,"{""01_opishnyan_ceramics"":0.65,""02_ornek"":0.9857549857549858,""03_bubnivka_ceramics"":0.8941176470588236,""04_petrykivka_painting"":0.9663461538461539,""05_kosiv_ceramics"":0.9732142857142857}","{""01_opishnyan_ceramics"":0.6369219752678399,""02_ornek"":0.9855907780979827,""03_bubnivka_ceramics"":0.9491978609625668,""04_petrykivka_painting"":0.9779541446208112,""05_kosiv_ceramics"":0.9755272064566519}"
outer_inner_oof,0,fusion,structural_four__multiclass__blend0p5,three_view_cls_logit_ensemble__c100__source0p5,structural_four__multiclass__blend0p5,structural_four,multiclass,0.5,4,3,3,False,False,source_robustness_drop|opishnyan_group_recall_drop,,False,1193,16,110,0.8977367979882649,0.885194316551682,0.8926984126984128,0.8895263009074691,0.5669401870059765,0.6925091810463749,0.7470125090688952,0.6467882833163064,0.5978260869565217,1193,0.6458333333333334,0.9,0.7285714285714285,0.8253818289394891,"{""01_opishnyan_ceramics"":0.6458333333333334,""02_ornek"":0.9829059829059829,""03_bubnivka_ceramics"":0.9,""04_petrykivka_painting"":0.9615384615384616,""05_kosiv_ceramics"":0.9732142857142857}","{""01_opishnyan_ceramics"":0.5669401870059765,""02_ornek"":0.9827089337175793,""03_bubnivka_ceramics"":0.9497920380273321,""04_petrykivka_painting"":0.9726631393298059,""05_kosiv_ceramics"":0.9755272064566519}"
outer_inner_oof,0,fusion,structural_four__pair__blend0p15,three_view_cls_logit_ensemble__c100__source0p5,structural_four__pair__blend0p15,structural_four,pair,0.15,4,3,2,False,True,,20,False,1193,16,110,0.8977367979882649,0.8842669775738028,0.8922794716177069,0.8950516581683423,0.6000139428240931,0.7184212841126651,0.7475841782280979,0.6488182508603338,0.5815217391304348,383,0.6375,0.8941176470588236,0.7203791469194313,0.8228616035880162,"{""01_opishnyan_ceramics"":0.6375,""02_ornek"":0.9857549857549858,""03_bubnivka_ceramics"":0.8941176470588236,""04_petrykivka_painting"":0.9663461538461539,""05_kosiv_ceramics"":0.9776785714285714}","{""01_opishnyan_ceramics"":0.6000139428240931,""02_ornek"":0.9855907780979827,""03_bubnivka_ceramics"":0.9301841948900772,""04_petrykivka_painting"":0.9779541446208112,""05_kosiv_ceramics"":0.9815152304087478}"
outer_inner_oof,0,fusion,structural_four__pair__blend0p3,three_view_cls_logit_ensemble__c100__source0p5,structural_four__pair__blend0p3,structural_four,pair,0.3,4,3,2,False,True,,4,False,1193,16,110,0.8985750209555742,0.8853291859097817,0.8927696676961382,0.9022457479254575,0.6365785686744333,0.7464793746904611,0.7569574326146888,0.6488182508603338,0.5869565217391305,383,0.6458333333333334,0.888235294117647,0.7259615384615384,0.8246319508146477,"{""01_opishnyan_ceramics"":0.6458333333333334,""02_ornek"":0.9857549857549858,""03_bubnivka_ceramics"":0.888235294117647,""04_petrykivka_painting"":0.9663461538461539,""05_kosiv_ceramics"":0.9776785714285714}","{""01_opishnyan_ceramics"":0.6365785686744333,""02_ornek"":0.9855907780979827,""03_bubnivka_ceramics"":0.9295900178253119,""04_petrykivka_painting"":0.9779541446208112,""05_kosiv_ceramics"":0.9815152304087478}"
outer_inner_oof,0,fusion,structural_four__pair__blend0p5,three_view_cls_logit_ensemble__c100__source0p5,structural_four__pair__blend0p5,structural_four,pair,0.5,4,3,2,False,True,,2,False,1193,16,110,0.8994132439228835,0.8863238534546468,0.8939461382843735,0.90246597004694,0.637085502217081,0.7469032326872159,0.7579869149681839,0.6421706754346149,0.5869565217391305,383,0.6458333333333334,0.8941176470588236,0.7272727272727273,0.8262897300560895,"{""01_opishnyan_ceramics"":0.6458333333333334,""02_ornek"":0.9857549857549858,""03_bubnivka_ceramics"":0.8941176470588236,""04_petrykivka_painting"":0.9663461538461539,""05_kosiv_ceramics"":0.9776785714285714}","{""01_opishnyan_ceramics"":0.637085502217081,""02_ornek"":0.9855907780979827,""03_bubnivka_ceramics"":0.9301841948900772,""04_petrykivka_painting"":0.9779541446208112,""05_kosiv_ceramics"":0.9815152304087478}"
outer_inner_oof,0,fusion,structural_four__pair_majority__blend0p15,three_view_cls_logit_ensemble__c100__source0p5,structural_four__pair_majority__blend0p15,structural_four,pair_majority,0.15,4,3,1,False,True,,12,False,1193,16,110,0.8985750209555742,0.8852957781328575,0.8931128049510402,0.8951203394870237,0.6003573494174999,0.7186895243054758,0.7499892927218484,0.6554522945246567,0.5869565217391305,359,0.6416666666666667,0.8941176470588236,0.7238095238095238,0.8245762711864407,"{""01_opishnyan_ceramics"":0.6416666666666667,""02_ornek"":0.9857549857549858,""03_bubnivka_ceramics"":0.8941176470588236,""04_petrykivka_painting"":0.9663461538461539,""05_kosiv_ceramics"":0.9776785714285714}","{""01_opishnyan_ceramics"":0.6003573494174999,""02_ornek"":0.9855907780979827,""03_bubnivka_ceramics"":0.9301841948900772,""04_petrykivka_painting"":0.9779541446208112,""05_kosiv_ceramics"":0.9815152304087478}"
outer_inner_oof,0,fusion,structural_four__pair_majority__blend0p3,three_view_cls_logit_ensemble__c100__source0p5,structural_four__pair_majority__blend0p3,structural_four,pair_majority,0.3,4,3,1,False,True,,9,False,1193,16,110,0.8994132439228835,0.8863238534546468,0.8939461382843735,0.8952904075142346,0.6012076895535543,0.7193533736337401,0.7524783340321375,0.6554522945246567,0.592391304347826,359,0.6458333333333334,0.8941176470588236,0.7272727272727273,0.8262897300560895,"{""01_opishnyan_ceramics"":0.6458333333333334,""02_ornek"":0.9857549857549858,""03_bubnivka_ceramics"":0.8941176470588236,""04_petrykivka_painting"":0.9663461538461539,""05_kosiv_ceramics"":0.9776785714285714}","{""01_opishnyan_ceramics"":0.6012076895535543,""02_ornek"":0.9855907780979827,""03_bubnivka_ceramics"":0.9301841948900772,""04_petrykivka_painting"":0.9779541446208112,""05_kosiv_ceramics"":0.9815152304087478}"
outer_inner_oof,0,fusion,structural_four__pair_majority__blend0p5,three_view_cls_logit_ensemble__c100__source0p5,structural_four__pair_majority__blend0p5,structural_four,pair_majority,0.5,4,3,1,False,True,,10,False,1193,16,110,0.8994132439228835,0.8862877201266148,0.8942892755392755,0.8953405616085064,0.6008642829601476,0.7191236768266536,0.7510038846858376,0.6488182508603338,0.5869565217391305,359,0.6416666666666667,0.9,0.7251184834123223,0.8262295078427028,"{""01_opishnyan_ceramics"":0.6416666666666667,""02_ornek"":0.9857549857549858,""03_bubnivka_ceramics"":0.9,""04_petrykivka_painting"":0.9663461538461539,""05_kosiv_ceramics"":0.9776785714285714}","{""01_opishnyan_ceramics"":0.6008642829601476,""02_ornek"":0.9855907780979827,""03_bubnivka_ceramics"":0.9307783719548425,""04_petrykivka_painting"":0.9779541446208112,""05_kosiv_ceramics"":0.9815152304087478}"
outer_inner_oof,0,fusion,broad_six__multiclass__blend0p15,three_view_cls_logit_ensemble__c100__source0p5,broad_six__multiclass__blend0p15,broad_six,multiclass,0.15,6,5,3,False,True,,19,False,1193,24,135,0.8977367979882649,0.8840170280325402,0.8916728015992721,0.8954078049229406,0.5995070092814455,0.7181723669014679,0.7463201858266718,0.6539774257916272,0.5815217391304348,1193,0.6375,0.888235294117647,0.7156398104265402,0.8211691070733181,"{""01_opishnyan_ceramics"":0.6375,""02_ornek"":0.9886039886039886,""03_bubnivka_ceramics"":0.888235294117647,""04_petrykivka_painting"":0.9663461538461539,""05_kosiv_ceramics"":0.9776785714285714}","{""01_opishnyan_ceramics"":0.5995070092814455,""02_ornek"":0.9884726224783862,""03_bubnivka_ceramics"":0.9295900178253119,""04_petrykivka_painting"":0.9779541446208112,""05_kosiv_ceramics"":0.9815152304087478}"
outer_inner_oof,0,fusion,broad_six__multiclass__blend0p3,three_view_cls_logit_ensemble__c100__source0p5,broad_six__multiclass__blend0p3,broad_six,multiclass,0.3,6,5,3,False,True,,18,False,1193,24,135,0.8977367979882649,0.8843545581465584,0.8919564150446503,0.8981317687599724,0.5995070092814455,0.7190469404566328,0.7472713746607319,0.6539774257916272,0.5815217391304348,1193,0.6375,0.8941176470588236,0.7169811320754716,0.8221886282437159,"{""01_opishnyan_ceramics"":0.6375,""02_ornek"":0.9886039886039886,""03_bubnivka_ceramics"":0.8941176470588236,""04_petrykivka_painting"":0.9663461538461539,""05_kosiv_ceramics"":0.9732142857142857}","{""01_opishnyan_ceramics"":0.5995070092814455,""02_ornek"":0.9884726224783862,""03_bubnivka_ceramics"":0.9491978609625668,""04_petrykivka_painting"":0.9779541446208112,""05_kosiv_ceramics"":0.9755272064566519}"
outer_inner_oof,0,fusion,broad_six__multiclass__blend0p5,three_view_cls_logit_ensemble__c100__source0p5,broad_six__multiclass__blend0p5,broad_six,multiclass,0.5,6,5,3,False,False,source_robustness_drop|opishnyan_group_recall_drop,,False,1193,24,135,0.8977367979882649,0.8848673968692864,0.8922199478081831,0.8895325913702727,0.5643900272659671,0.6906052867770152,0.7441956778843889,0.6694241402850309,0.592391304347826,1193,0.6416666666666667,0.8941176470588236,0.7272727272727273,0.8239796890362777,"{""01_opishnyan_ceramics"":0.6416666666666667,""02_ornek"":0.9857549857549858,""03_bubnivka_ceramics"":0.8941176470588236,""04_petrykivka_painting"":0.9663461538461539,""05_kosiv_ceramics"":0.9732142857142857}","{""01_opishnyan_ceramics"":0.5643900272659671,""02_ornek"":0.9855907780979827,""03_bubnivka_ceramics"":0.9491978609625668,""04_petrykivka_painting"":0.9729570840681951,""05_kosiv_ceramics"":0.9755272064566519}"
outer_inner_oof,0,fusion,broad_six__pair__blend0p15,three_view_cls_logit_ensemble__c100__source0p5,broad_six__pair__blend0p15,broad_six,pair,0.15,6,5,2,False,True,,23,False,1193,24,135,0.8968985750209556,0.8832746235514888,0.8911030010294716,0.8949328227553893,0.6000139428240931,0.7183830005291342,0.7466610000473756,0.6488182508603338,0.5815217391304348,383,0.6375,0.888235294117647,0.719047619047619,0.8212076802174929,"{""01_opishnyan_ceramics"":0.6375,""02_ornek"":0.9857549857549858,""03_bubnivka_ceramics"":0.888235294117647,""04_petrykivka_painting"":0.9663461538461539,""05_kosiv_ceramics"":0.9776785714285714}","{""01_opishnyan_ceramics"":0.6000139428240931,""02_ornek"":0.9855907780979827,""03_bubnivka_ceramics"":0.9295900178253119,""04_petrykivka_painting"":0.9779541446208112,""05_kosiv_ceramics"":0.9815152304087478}"
