scope,outer_fold,stage,configuration_id,base_configuration_id,fusion_configuration_id,feature_family,fusion_mode,blend_weight,head_count,encoder_count,intervention_rank,is_exact_reference,eligible,eligibility_failures,eligible_selection_rank,selected,evaluated_examples,fit_count,maximum_iterations,accuracy,macro_f1,balanced_accuracy,source_group_balanced_accuracy,ceramic_worst_group_recall,robustness_score,readiness_score,minimum_fold_readiness_score,hard_three_accuracy,applied_count,opishnyan_recall,bubnivka_recall,bubnivka_precision,ceramic_macro_f1,per_class_recall_json,per_class_group_recall_json
full_development_oof,,fusion,independent_four__pair_majority__blend0p15,global_cls__c10__source0p5,independent_four__pair_majority__blend0p15,independent_four,pair_majority,0.15,4,4,1,False,False,source_robustness_drop|opishnyan_group_recall_drop,,False,1693,20,148,0.9356172474896634,0.9323984414432559,0.9408177855816516,0.8827539641432043,0.5550456524860429,0.681553596684328,0.8078470900002891,0.7218842146902889,0.7119565217391305,663,0.8602794411177644,0.9061032863849765,0.7782258064516129,0.9014369472133924,"{""01_opishnyan_ceramics"":0.8602794411177644,""02_ornek"":0.9863325740318907,""03_bubnivka_ceramics"":0.9061032863849765,""04_petrykivka_painting"":0.9692307692307692,""05_kosiv_ceramics"":0.9821428571428571}","{""01_opishnyan_ceramics"":0.5550456524860429,""02_ornek"":0.9862068965517241,""03_bubnivka_ceramics"":0.9120879120879121,""04_petrykivka_painting"":0.9785615491009682,""05_kosiv_ceramics"":0.9818678104893741}"
full_development_oof,,fusion,independent_four__pair_majority__blend0p3,global_cls__c10__source0p5,independent_four__pair_majority__blend0p3,independent_four,pair_majority,0.3,4,4,1,False,False,source_robustness_drop|opishnyan_group_recall_drop,,False,1693,20,148,0.9344359125812167,0.9311077236551684,0.939479616848695,0.8803919583329225,0.5542246344236456,0.6802304026318707,0.805570246057486,0.7163518507304993,0.7065217391304348,663,0.8582834331337326,0.9014084507042254,0.7773279352226721,0.8996514146514039,"{""01_opishnyan_ceramics"":0.8582834331337326,""02_ornek"":0.9863325740318907,""03_bubnivka_ceramics"":0.9014084507042254,""04_petrykivka_painting"":0.9692307692307692,""05_kosiv_ceramics"":0.9821428571428571}","{""01_opishnyan_ceramics"":0.5542246344236456,""02_ornek"":0.9862068965517241,""03_bubnivka_ceramics"":0.9010989010989011,""04_petrykivka_painting"":0.9785615491009682,""05_kosiv_ceramics"":0.9818678104893741}"
full_development_oof,,fusion,independent_four__pair_majority__blend0p5,global_cls__c10__source0p5,independent_four__pair_majority__blend0p5,independent_four,pair_majority,0.5,4,4,1,False,False,source_robustness_drop|opishnyan_group_recall_drop,,False,1693,20,148,0.93502658003544,0.9320030697451133,0.9414981150635329,0.8805277420893962,0.5530720513745109,0.6794020016323467,0.8047921828640241,0.7107938142817098,0.6956521739130435,663,0.8542914171656687,0.9154929577464789,0.7768924302788844,0.9015085001698403,"{""01_opishnyan_ceramics"":0.8542914171656687,""02_ornek"":0.9863325740318907,""03_bubnivka_ceramics"":0.9154929577464789,""04_petrykivka_painting"":0.9692307692307692,""05_kosiv_ceramics"":0.9821428571428571}","{""01_opishnyan_ceramics"":0.5530720513745109,""02_ornek"":0.9862068965517241,""03_bubnivka_ceramics"":0.9029304029304029,""04_petrykivka_painting"":0.9785615491009682,""05_kosiv_ceramics"":0.9818678104893741}"
full_development_oof,,fusion,structural_four__multiclass__blend0p15,global_cls__c10__source0p5,structural_four__multiclass__blend0p15,structural_four,multiclass,0.15,4,3,3,False,True,,1,True,1693,20,116,0.9373892498523332,0.9339741816328837,0.9423854195444952,0.8918475857571904,0.589660528955854,0.7099351180637254,0.8175560716488934,0.7390830495996085,0.7119565217391305,1693,0.8642714570858283,0.9061032863849765,0.7813765182186235,0.9019323671497586,"{""01_opishnyan_ceramics"":0.8642714570858283,""02_ornek"":0.9863325740318907,""03_bubnivka_ceramics"":0.9061032863849765,""04_petrykivka_painting"":0.9730769230769231,""05_kosiv_ceramics"":0.9821428571428571}","{""01_opishnyan_ceramics"":0.589660528955854,""02_ornek"":0.9862068965517241,""03_bubnivka_ceramics"":0.9227106227106225,""04_petrykivka_painting"":0.9787920700783771,""05_kosiv_ceramics"":0.9818678104893741}"
full_development_oof,,fusion,structural_four__multiclass__blend0p3,global_cls__c10__source0p5,structural_four__multiclass__blend0p3,structural_four,multiclass,0.3,4,3,3,False,False,source_robustness_drop|opishnyan_group_recall_drop,,False,1693,20,116,0.9362079149438866,0.9326833417939671,0.9410472508115385,0.8826553412201182,0.5546883172595044,0.6812547619396508,0.8077597530150733,0.7176926196239062,0.7119565217391305,1693,0.8622754491017964,0.9014084507042254,0.7804878048780488,0.9001499459527125,"{""01_opishnyan_ceramics"":0.8622754491017964,""02_ornek"":0.9863325740318907,""03_bubnivka_ceramics"":0.9014084507042254,""04_petrykivka_painting"":0.9730769230769231,""05_kosiv_ceramics"":0.9821428571428571}","{""01_opishnyan_ceramics"":0.5546883172595044,""02_ornek"":0.9862068965517241,""03_bubnivka_ceramics"":0.9117216117216116,""04_petrykivka_painting"":0.9787920700783771,""05_kosiv_ceramics"":0.9818678104893741}"
full_development_oof,,fusion,structural_four__multiclass__blend0p5,global_cls__c10__source0p5,structural_four__multiclass__blend0p5,structural_four,multiclass,0.5,4,3,3,False,False,source_robustness_drop|opishnyan_group_recall_drop,,False,1693,20,116,0.9344359125812167,0.9310419768889677,0.9399630031192416,0.8743782003231463,0.5193845405764174,0.6516726362935509,0.7968185472448831,0.7095923851006372,0.7065217391304348,1693,0.8582834331337326,0.9061032863849765,0.7782258064516129,0.8988275192177609,"{""01_opishnyan_ceramics"":0.8582834331337326,""02_ornek"":0.9840546697038725,""03_bubnivka_ceramics"":0.9061032863849765,""04_petrykivka_painting"":0.9692307692307692,""05_kosiv_ceramics"":0.9821428571428571}","{""01_opishnyan_ceramics"":0.5193845405764174,""02_ornek"":0.9839080459770115,""03_bubnivka_ceramics"":0.9120879120879121,""04_petrykivka_painting"":0.9746426924850161,""05_kosiv_ceramics"":0.9818678104893741}"
full_development_oof,,fusion,structural_four__pair__blend0p15,global_cls__c10__source0p5,structural_four__pair__blend0p15,structural_four,pair,0.15,4,3,2,False,True,,3,False,1693,20,116,0.9356172474896634,0.9322963023325194,0.9402780200423078,0.8895772557940822,0.5895284111067326,0.7091191358408064,0.8162294801494063,0.7390830495996085,0.7119565217391305,699,0.8622754491017964,0.9014084507042254,0.7804878048780488,0.9012667153621648,"{""01_opishnyan_ceramics"":0.8622754491017964,""02_ornek"":0.9863325740318907,""03_bubnivka_ceramics"":0.9014084507042254,""04_petrykivka_painting"":0.9692307692307692,""05_kosiv_ceramics"":0.9821428571428571}","{""01_opishnyan_ceramics"":0.5895284111067326,""02_ornek"":0.9862068965517241,""03_bubnivka_ceramics"":0.9117216117216116,""04_petrykivka_painting"":0.9785615491009682,""05_kosiv_ceramics"":0.9818678104893741}"
full_development_oof,,fusion,structural_four__pair__blend0p3,global_cls__c10__source0p5,structural_four__pair__blend0p3,structural_four,pair,0.3,4,3,2,False,False,source_robustness_drop|opishnyan_group_recall_drop,,False,1693,20,116,0.93502658003544,0.9315688697179523,0.9393390529061575,0.8805492148694896,0.5553772174727803,0.6811448856810107,0.8078023409295688,0.7218842146902889,0.717391304347826,699,0.8622754491017964,0.8967136150234741,0.7795918367346939,0.9004199914227105,"{""01_opishnyan_ceramics"":0.8622754491017964,""02_ornek"":0.9863325740318907,""03_bubnivka_ceramics"":0.8967136150234741,""04_petrykivka_painting"":0.9692307692307692,""05_kosiv_ceramics"":0.9821428571428571}","{""01_opishnyan_ceramics"":0.5553772174727803,""02_ornek"":0.9862068965517241,""03_bubnivka_ceramics"":0.9007326007326006,""04_petrykivka_painting"":0.9785615491009682,""05_kosiv_ceramics"":0.9818678104893741}"
full_development_oof,,fusion,structural_four__pair__blend0p5,global_cls__c10__source0p5,structural_four__pair__blend0p5,structural_four,pair,0.5,4,3,2,False,False,source_robustness_drop|opishnyan_group_recall_drop,,False,1693,20,116,0.9338452451269935,0.9305148906872931,0.9390804152518886,0.8802277547204431,0.5534036163612481,0.679562727922585,0.8038170066289867,0.7107938142817098,0.7010869565217391,699,0.8562874251497006,0.9014084507042254,0.7741935483870968,0.898663359704945,"{""01_opishnyan_ceramics"":0.8562874251497006,""02_ornek"":0.9863325740318907,""03_bubnivka_ceramics"":0.9014084507042254,""04_petrykivka_painting"":0.9692307692307692,""05_kosiv_ceramics"":0.9821428571428571}","{""01_opishnyan_ceramics"":0.5534036163612481,""02_ornek"":0.9862068965517241,""03_bubnivka_ceramics"":0.9010989010989011,""04_petrykivka_painting"":0.9785615491009682,""05_kosiv_ceramics"":0.9818678104893741}"
full_development_oof,,fusion,structural_four__pair_majority__blend0p15,global_cls__c10__source0p5,structural_four__pair_majority__blend0p15,structural_four,pair_majority,0.15,4,3,1,False,True,,2,False,1693,20,116,0.9356172474896634,0.9322963023325194,0.9402780200423078,0.8895772557940822,0.5895284111067326,0.7091191358408064,0.8162294801494063,0.7390830495996085,0.7119565217391305,672,0.8622754491017964,0.9014084507042254,0.7804878048780488,0.9012667153621648,"{""01_opishnyan_ceramics"":0.8622754491017964,""02_ornek"":0.9863325740318907,""03_bubnivka_ceramics"":0.9014084507042254,""04_petrykivka_painting"":0.9692307692307692,""05_kosiv_ceramics"":0.9821428571428571}","{""01_opishnyan_ceramics"":0.5895284111067326,""02_ornek"":0.9862068965517241,""03_bubnivka_ceramics"":0.9117216117216116,""04_petrykivka_painting"":0.9785615491009682,""05_kosiv_ceramics"":0.9818678104893741}"
full_development_oof,,fusion,structural_four__pair_majority__blend0p3,global_cls__c10__source0p5,structural_four__pair_majority__blend0p3,structural_four,pair_majority,0.3,4,3,1,False,False,source_robustness_drop|opishnyan_group_recall_drop,,False,1693,20,116,0.93502658003544,0.9315688697179523,0.9393390529061575,0.8805492148694896,0.5553772174727803,0.6811448856810107,0.8078023409295688,0.7218842146902889,0.717391304347826,672,0.8622754491017964,0.8967136150234741,0.7795918367346939,0.9004199914227105,"{""01_opishnyan_ceramics"":0.8622754491017964,""02_ornek"":0.9863325740318907,""03_bubnivka_ceramics"":0.8967136150234741,""04_petrykivka_painting"":0.9692307692307692,""05_kosiv_ceramics"":0.9821428571428571}","{""01_opishnyan_ceramics"":0.5553772174727803,""02_ornek"":0.9862068965517241,""03_bubnivka_ceramics"":0.9007326007326006,""04_petrykivka_painting"":0.9785615491009682,""05_kosiv_ceramics"":0.9818678104893741}"
full_development_oof,,fusion,structural_four__pair_majority__blend0p5,global_cls__c10__source0p5,structural_four__pair_majority__blend0p5,structural_four,pair_majority,0.5,4,3,1,False,False,source_robustness_drop|opishnyan_group_recall_drop,,False,1693,20,116,0.9338452451269935,0.9305148906872931,0.9390804152518886,0.8802277547204431,0.5534036163612481,0.679562727922585,0.8038170066289867,0.7107938142817098,0.7010869565217391,672,0.8562874251497006,0.9014084507042254,0.7741935483870968,0.898663359704945,"{""01_opishnyan_ceramics"":0.8562874251497006,""02_ornek"":0.9863325740318907,""03_bubnivka_ceramics"":0.9014084507042254,""04_petrykivka_painting"":0.9692307692307692,""05_kosiv_ceramics"":0.9821428571428571}","{""01_opishnyan_ceramics"":0.5534036163612481,""02_ornek"":0.9862068965517241,""03_bubnivka_ceramics"":0.9010989010989011,""04_petrykivka_painting"":0.9785615491009682,""05_kosiv_ceramics"":0.9818678104893741}"
full_development_oof,,fusion,broad_six__multiclass__blend0p15,global_cls__c10__source0p5,broad_six__multiclass__blend0p15,broad_six,multiclass,0.15,6,5,3,False,False,source_robustness_drop|opishnyan_group_recall_drop,,False,1693,30,148,0.93502658003544,0.9317290101486254,0.9401034998673659,0.8848395123118096,0.5550456524860429,0.6821742962057536,0.8078033824240377,0.7209881321313567,0.7119565217391305,1693,0.8602794411177644,0.9061032863849765,0.7782258064516129,0.8999547401420239,"{""01_opishnyan_ceramics"":0.8602794411177644,""02_ornek"":0.9863325740318907,""03_bubnivka_ceramics"":0.9061032863849765,""04_petrykivka_painting"":0.9692307692307692,""05_kosiv_ceramics"":0.9785714285714285}","{""01_opishnyan_ceramics"":0.5550456524860429,""02_ornek"":0.9862068965517241,""03_bubnivka_ceramics"":0.9227106227106225,""04_petrykivka_painting"":0.9785615491009682,""05_kosiv_ceramics"":0.9816728407096901}"
full_development_oof,,fusion,broad_six__multiclass__blend0p3,global_cls__c10__source0p5,broad_six__multiclass__blend0p3,broad_six,multiclass,0.3,6,5,3,False,False,source_robustness_drop|opishnyan_group_recall_drop,,False,1693,30,148,0.93502658003544,0.9318881887664748,0.9406432654067098,0.8777805500031446,0.5193845405764174,0.6526152861451509,0.7978434667727121,0.7112231181658023,0.7065217391304348,1693,0.8582834331337326,0.9107981220657277,0.7791164658634538,0.899852722304216,"{""01_opishnyan_ceramics"":0.8582834331337326,""02_ornek"":0.9863325740318907,""03_bubnivka_ceramics"":0.9107981220657277,""04_petrykivka_painting"":0.9692307692307692,""05_kosiv_ceramics"":0.9785714285714285}","{""01_opishnyan_ceramics"":0.5193845405764174,""02_ornek"":0.9862068965517241,""03_bubnivka_ceramics"":0.9230769230769231,""04_petrykivka_painting"":0.9785615491009682,""05_kosiv_ceramics"":0.9816728407096901}"
full_development_oof,,fusion,broad_six__multiclass__blend0p5,global_cls__c10__source0p5,broad_six__multiclass__blend0p5,broad_six,multiclass,0.5,6,5,3,False,False,source_robustness_drop|opishnyan_group_recall_drop|recall_drop:05_kosiv_ceramics,,False,1693,30,148,0.9344359125812167,0.9313222961810599,0.9404687452317679,0.8740309521761656,0.51856352251402,0.6509297251773012,0.7970344027151888,0.704660842359599,0.7010869565217391,1693,0.8562874251497006,0.9154929577464789,0.7831325301204819,0.8992768835294148,"{""01_opishnyan_ceramics"":0.8562874251497006,""02_ornek"":0.9863325740318907,""03_bubnivka_ceramics"":0.9154929577464789,""04_petrykivka_painting"":0.9692307692307692,""05_kosiv_ceramics"":0.975}","{""01_opishnyan_ceramics"":0.51856352251402,""02_ornek"":0.9862068965517241,""03_bubnivka_ceramics"":0.9135531135531136,""04_petrykivka_painting"":0.9746426924850161,""05_kosiv_ceramics"":0.9771885357769546}"
full_development_oof,,fusion,broad_six__pair__blend0p15,global_cls__c10__source0p5,broad_six__pair__blend0p15,broad_six,pair,0.15,6,5,2,False,False,source_robustness_drop|opishnyan_group_recall_drop,,False,1693,30,148,0.93502658003544,0.931702900593313,0.9398788184455015,0.8826807040699443,0.5550456524860429,0.6815317603287792,0.8071059204060061,0.7218842146902889,0.7119565217391305,699,0.8602794411177644,0.9014084507042254,0.7773279352226721,0.9002777124634873,"{""01_opishnyan_ceramics"":0.8602794411177644,""02_ornek"":0.9863325740318907,""03_bubnivka_ceramics"":0.9014084507042254,""04_petrykivka_painting"":0.9692307692307692,""05_kosiv_ceramics"":0.9821428571428571}","{""01_opishnyan_ceramics"":0.5550456524860429,""02_ornek"":0.9862068965517241,""03_bubnivka_ceramics"":0.9117216117216116,""04_petrykivka_painting"":0.9785615491009682,""05_kosiv_ceramics"":0.9818678104893741}"
full_development_oof,,fusion,broad_six__pair__blend0p3,global_cls__c10__source0p5,broad_six__pair__blend0p3,broad_six,pair,0.3,6,5,2,False,False,source_robustness_drop|opishnyan_group_recall_drop,,False,1693,30,148,0.93502658003544,0.9316735258859389,0.9398788184455015,0.88045827133027,0.5545561994103829,0.6804998871354142,0.8068097748163032,0.7163518507304993,0.7119565217391305,699,0.8602794411177644,0.9014084507042254,0.7773279352226721,0.9005944183693545,"{""01_opishnyan_ceramics"":0.8602794411177644,""02_ornek"":0.9863325740318907,""03_bubnivka_ceramics"":0.9014084507042254,""04_petrykivka_painting"":0.9692307692307692,""05_kosiv_ceramics"":0.9821428571428571}","{""01_opishnyan_ceramics"":0.5545561994103829,""02_ornek"":0.9862068965517241,""03_bubnivka_ceramics"":0.9010989010989011,""04_petrykivka_painting"":0.9785615491009682,""05_kosiv_ceramics"":0.9818678104893741}"
full_development_oof,,fusion,broad_six__pair__blend0p5,global_cls__c10__source0p5,broad_six__pair__blend0p5,broad_six,pair,0.5,6,5,2,False,False,source_robustness_drop|opishnyan_group_recall_drop,,False,1693,30,148,0.93502658003544,0.9319042016736615,0.940958349524189,0.8805207950134836,0.5534036163612481,0.6796500406525261,0.8053012783919833,0.7107938142817098,0.7010869565217391,699,0.8562874251497006,0.9107981220657277,0.776,0.9009788780155591,"{""01_opishnyan_ceramics"":0.8562874251497006,""02_ornek"":0.9863325740318907,""03_bubnivka_ceramics"":0.9107981220657277,""04_petrykivka_painting"":0.9692307692307692,""05_kosiv_ceramics"":0.9821428571428571}","{""01_opishnyan_ceramics"":0.5534036163612481,""02_ornek"":0.9862068965517241,""03_bubnivka_ceramics"":0.9025641025641027,""04_petrykivka_painting"":0.9785615491009682,""05_kosiv_ceramics"":0.9818678104893741}"
full_development_oof,,fusion,broad_six__pair_majority__blend0p15,global_cls__c10__source0p5,broad_six__pair_majority__blend0p15,broad_six,pair_majority,0.15,6,5,1,False,False,source_robustness_drop|opishnyan_group_recall_drop,,False,1693,30,148,0.93502658003544,0.931702900593313,0.9398788184455015,0.8826807040699443,0.5550456524860429,0.6815317603287792,0.8071059204060061,0.7218842146902889,0.7119565217391305,676,0.8602794411177644,0.9014084507042254,0.7773279352226721,0.9002777124634873,"{""01_opishnyan_ceramics"":0.8602794411177644,""02_ornek"":0.9863325740318907,""03_bubnivka_ceramics"":0.9014084507042254,""04_petrykivka_painting"":0.9692307692307692,""05_kosiv_ceramics"":0.9821428571428571}","{""01_opishnyan_ceramics"":0.5550456524860429,""02_ornek"":0.9862068965517241,""03_bubnivka_ceramics"":0.9117216117216116,""04_petrykivka_painting"":0.9785615491009682,""05_kosiv_ceramics"":0.9818678104893741}"
full_development_oof,,fusion,broad_six__pair_majority__blend0p3,global_cls__c10__source0p5,broad_six__pair_majority__blend0p3,broad_six,pair_majority,0.3,6,5,1,False,False,source_robustness_drop|opishnyan_group_recall_drop,,False,1693,30,148,0.9344359125812167,0.9309757823462075,0.9389398513093511,0.88038501125701,0.5545561994103829,0.6804780045775973,0.8060641478839434,0.7163518507304993,0.7119565217391305,676,0.8602794411177644,0.8967136150234741,0.7764227642276422,0.8994315124698024,"{""01_opishnyan_ceramics"":0.8602794411177644,""02_ornek"":0.9863325740318907,""03_bubnivka_ceramics"":0.8967136150234741,""04_petrykivka_painting"":0.9692307692307692,""05_kosiv_ceramics"":0.9821428571428571}","{""01_opishnyan_ceramics"":0.5545561994103829,""02_ornek"":0.9862068965517241,""03_bubnivka_ceramics"":0.9007326007326006,""04_petrykivka_painting"":0.9785615491009682,""05_kosiv_ceramics"":0.9818678104893741}"
