scope,outer_fold,stage,configuration_id,feature_family,specialist,c_value,source_group_exponent,inference_cost_rank,is_exact_reference,eligible,eligibility_failures,robustness_rank,eligible_selection_rank,selected,evaluated_examples,fit_count,maximum_iterations,accuracy,macro_f1,balanced_accuracy,source_group_balanced_accuracy,ceramic_worst_group_recall,robustness_score,minimum_fold_source_group_balanced_accuracy,per_class_recall_json,per_class_group_recall_json
outer_inner_oof,0,base,three_view_cls_logit_ensemble__c100__source0,three_view_cls_logit_ensemble,none,100.0,0.0,8,False,True,,5,5,False,1193,12,131,0.8918692372170998,0.8780041240364349,0.8872568172568173,0.8781196010235919,0.5264517750420007,0.6582614889290679,0.8723921206542112,"{""01_opishnyan_ceramics"":0.6166666666666667,""02_ornek"":0.98005698005698,""03_bubnivka_ceramics"":0.9,""04_petrykivka_painting"":0.9663461538461539,""05_kosiv_ceramics"":0.9732142857142857}","{""01_opishnyan_ceramics"":0.5264517750420007,""02_ornek"":0.9798270893371758,""03_bubnivka_ceramics"":0.930837789661319,""04_petrykivka_painting"":0.9779541446208112,""05_kosiv_ceramics"":0.9755272064566519}"
outer_inner_oof,0,base,three_view_cls_logit_ensemble__c100__source0p5,three_view_cls_logit_ensemble,none,100.0,0.5,8,False,True,,1,1,True,1193,12,116,0.8977367979882649,0.8843022609087914,0.891936334362805,0.8944667447157819,0.6003573494174999,0.7184787643003917,0.887345528867268,"{""01_opishnyan_ceramics"":0.6416666666666667,""02_ornek"":0.9857549857549858,""03_bubnivka_ceramics"":0.888235294117647,""04_petrykivka_painting"":0.9663461538461539,""05_kosiv_ceramics"":0.9776785714285714}","{""01_opishnyan_ceramics"":0.6003573494174999,""02_ornek"":0.9855907780979827,""03_bubnivka_ceramics"":0.9269162210338681,""04_petrykivka_painting"":0.9779541446208112,""05_kosiv_ceramics"":0.9815152304087478}"
outer_inner_oof,0,specialist,three_view_cls_logit_ensemble__c100__source0p5__specialist_none,three_view_cls_logit_ensemble,none,100.0,0.5,8,False,True,,1,1,True,1193,12,116,0.8977367979882649,0.8843022609087914,0.891936334362805,0.8944667447157819,0.6003573494174999,0.7184787643003917,0.887345528867268,"{""01_opishnyan_ceramics"":0.6416666666666667,""02_ornek"":0.9857549857549858,""03_bubnivka_ceramics"":0.888235294117647,""04_petrykivka_painting"":0.9663461538461539,""05_kosiv_ceramics"":0.9776785714285714}","{""01_opishnyan_ceramics"":0.6003573494174999,""02_ornek"":0.9855907780979827,""03_bubnivka_ceramics"":0.9269162210338681,""04_petrykivka_painting"":0.9779541446208112,""05_kosiv_ceramics"":0.9815152304087478}"
outer_inner_oof,0,specialist,three_view_cls_logit_ensemble__c100__source0p5__specialist_three_way_conditional,three_view_cls_logit_ensemble,three_way_conditional,100.0,0.5,8,False,True,,2,2,False,1193,12,80,0.9027661357921207,0.89050352903015,0.8966527209174269,0.8956410625542508,0.6065627668071276,0.7232873600115045,0.8834993750211142,"{""01_opishnyan_ceramics"":0.6666666666666666,""02_ornek"":0.9857549857549858,""03_bubnivka_ceramics"":0.8823529411764706,""04_petrykivka_painting"":0.9663461538461539,""05_kosiv_ceramics"":0.9821428571428571}","{""01_opishnyan_ceramics"":0.6065627668071276,""02_ornek"":0.9855907780979827,""03_bubnivka_ceramics"":0.9263220439691029,""04_petrykivka_painting"":0.9779541446208112,""05_kosiv_ceramics"":0.9817755792762302}"
outer_inner_oof,1,base,global_cls__c10__source0,global_cls,none,10.0,0.0,6,True,True,,7,7,False,1449,4,98,0.9123533471359558,0.9093464328123695,0.9285729808879714,0.848784920108382,0.441563107821487,0.5809163095267502,0.8724566161093572,"{""01_opishnyan_ceramics"":0.8145161290322581,""02_ornek"":0.9829059829059829,""03_bubnivka_ceramics"":0.9058823529411765,""04_petrykivka_painting"":0.9663461538461539,""05_kosiv_ceramics"":0.9732142857142857}","{""01_opishnyan_ceramics"":0.441563107821487,""02_ornek"":0.9827089337175793,""03_bubnivka_ceramics"":0.861904761904762,""04_petrykivka_painting"":0.9879482657260436,""05_kosiv_ceramics"":0.9697995313720386}"
outer_inner_oof,1,base,global_cls__c10__source0p5,global_cls,none,10.0,0.5,6,False,True,,1,1,True,1449,4,94,0.9089026915113871,0.9055107050155893,0.9200174201194125,0.855782836680284,0.4900332451376008,0.6232085442537443,0.8793635354222916,"{""01_opishnyan_ceramics"":0.8266129032258065,""02_ornek"":0.9743589743589743,""03_bubnivka_ceramics"":0.8647058823529412,""04_petrykivka_painting"":0.9567307692307693,""05_kosiv_ceramics"":0.9776785714285714}","{""01_opishnyan_ceramics"":0.4900332451376008,""02_ornek"":0.9740634005763689,""03_bubnivka_ceramics"":0.8566666666666666,""04_petrykivka_painting"":0.9823633156966491,""05_kosiv_ceramics"":0.9757875553241343}"
outer_inner_oof,1,base,global_cls__c100__source0,global_cls,none,100.0,0.0,6,False,True,,6,6,False,1449,4,110,0.9151138716356108,0.9126000504180984,0.9302354201950976,0.8539625054654134,0.4423659885604078,0.5828213599634194,0.874412739924345,"{""01_opishnyan_ceramics"":0.8185483870967742,""02_ornek"":0.9886039886039886,""03_bubnivka_ceramics"":0.9,""04_petrykivka_painting"":0.9663461538461539,""05_kosiv_ceramics"":0.9776785714285714}","{""01_opishnyan_ceramics"":0.4423659885604078,""02_ornek"":0.9884726224783862,""03_bubnivka_ceramics"":0.8752380952380953,""04_petrykivka_painting"":0.9879482657260436,""05_kosiv_ceramics"":0.9757875553241343}"
outer_inner_oof,1,base,global_cls__c100__source0p5,global_cls,none,100.0,0.5,6,False,True,,5,5,False,1449,4,121,0.9137336093857833,0.9102568313053053,0.9247894998914923,0.8509318301180413,0.44768880229973695,0.5867035258095501,0.8756658727564253,"{""01_opishnyan_ceramics"":0.8266129032258065,""02_ornek"":0.9886039886039886,""03_bubnivka_ceramics"":0.8647058823529412,""04_petrykivka_painting"":0.9663461538461539,""05_kosiv_ceramics"":0.9776785714285714}","{""01_opishnyan_ceramics"":0.44768880229973695,""02_ornek"":0.9884726224783862,""03_bubnivka_ceramics"":0.8547619047619048,""04_petrykivka_painting"":0.9879482657260436,""05_kosiv_ceramics"":0.9757875553241343}"
outer_inner_oof,1,base,letterbox_cls_patch__c10__source0,letterbox_cls_patch,none,10.0,0.0,1,False,True,,12,12,False,1449,4,112,0.9089026915113871,0.9062951887927012,0.9243326535190862,0.8242074264672798,0.3468073732045762,0.4881940221915559,0.8397738018475955,"{""01_opishnyan_ceramics"":0.8205645161290323,""02_ornek"":0.9686609686609686,""03_bubnivka_ceramics"":0.9117647058823529,""04_petrykivka_painting"":0.9519230769230769,""05_kosiv_ceramics"":0.96875}","{""01_opishnyan_ceramics"":0.3468073732045762,""02_ornek"":0.968299711815562,""03_bubnivka_ceramics"":0.87004329004329,""04_petrykivka_painting"":0.9720752498530276,""05_kosiv_ceramics"":0.9638115074199427}"
outer_inner_oof,1,base,letterbox_cls_patch__c10__source0p5,letterbox_cls_patch,none,10.0,0.5,1,False,True,,9,9,False,1449,4,108,0.9061421670117322,0.9032294096360365,0.9172180576117958,0.8242357509087206,0.39710758715976496,0.5359840432941806,0.8515532268829865,"{""01_opishnyan_ceramics"":0.8306451612903226,""02_ornek"":0.9658119658119658,""03_bubnivka_ceramics"":0.8823529411764706,""04_petrykivka_painting"":0.9519230769230769,""05_kosiv_ceramics"":0.9553571428571429}","{""01_opishnyan_ceramics"":0.39710758715976496,""02_ornek"":0.9654178674351584,""03_bubnivka_ceramics"":0.84,""04_petrykivka_painting"":0.9670781893004115,""05_kosiv_ceramics"":0.9515751106482687}"
outer_inner_oof,1,base,letterbox_cls_patch__c100__source0,letterbox_cls_patch,none,100.0,0.0,1,False,True,,11,11,False,1449,4,128,0.9144237405106971,0.9116707248010124,0.9273332968423101,0.835199915563767,0.39320483656935706,0.5346847539163576,0.8505030058098821,"{""01_opishnyan_ceramics"":0.8346774193548387,""02_ornek"":0.9743589743589743,""03_bubnivka_ceramics"":0.9117647058823529,""04_petrykivka_painting"":0.9471153846153846,""05_kosiv_ceramics"":0.96875}","{""01_opishnyan_ceramics"":0.39320483656935706,""02_ornek"":0.9740634005763689,""03_bubnivka_ceramics"":0.8731385281385281,""04_petrykivka_painting"":0.9717813051146386,""05_kosiv_ceramics"":0.9638115074199427}"
outer_inner_oof,1,base,letterbox_cls_patch__c100__source0p5,letterbox_cls_patch,none,100.0,0.5,1,False,True,,10,10,False,1449,4,132,0.9123533471359558,0.9094870816561734,0.9228157081691236,0.8323456632513586,0.39792534455464024,0.5384365440400365,0.8512787547059318,"{""01_opishnyan_ceramics"":0.8366935483870968,""02_ornek"":0.9743589743589743,""03_bubnivka_ceramics"":0.8823529411764706,""04_petrykivka_painting"":0.9519230769230769,""05_kosiv_ceramics"":0.96875}","{""01_opishnyan_ceramics"":0.39792534455464024,""02_ornek"":0.9740634005763689,""03_bubnivka_ceramics"":0.8538528138528138,""04_petrykivka_painting"":0.9720752498530276,""05_kosiv_ceramics"":0.9638115074199427}"
outer_inner_oof,1,base,three_view_cls_logit_ensemble__c10__source0,three_view_cls_logit_ensemble,none,10.0,0.0,8,False,True,,8,8,False,1449,12,99,0.9130434782608695,0.9089019946528442,0.9267429560740756,0.8469644722897491,0.4429106041780577,0.5816525227643861,0.8607868739884873,"{""01_opishnyan_ceramics"":0.8245967741935484,""02_ornek"":0.9829059829059829,""03_bubnivka_ceramics"":0.9058823529411765,""04_petrykivka_painting"":0.9471153846153846,""05_kosiv_ceramics"":0.9732142857142857}","{""01_opishnyan_ceramics"":0.4429106041780577,""02_ornek"":0.9827089337175793,""03_bubnivka_ceramics"":0.8726190476190476,""04_petrykivka_painting"":0.9667842445620224,""05_kosiv_ceramics"":0.9697995313720386}"
outer_inner_oof,1,base,three_view_cls_logit_ensemble__c10__source0p5,three_view_cls_logit_ensemble,none,10.0,0.5,8,False,True,,4,4,False,1449,12,99,0.911663216011042,0.9074489641480655,0.9222954436806429,0.8568199183574071,0.4902661762348695,0.6236718303028758,0.8743483098284454,"{""01_opishnyan_ceramics"":0.8326612903225806,""02_ornek"":0.9772079772079773,""03_bubnivka_ceramics"":0.8764705882352941,""04_petrykivka_painting"":0.9519230769230769,""05_kosiv_ceramics"":0.9732142857142857}","{""01_opishnyan_ceramics"":0.4902661762348695,""02_ornek"":0.9769452449567724,""03_bubnivka_ceramics"":0.8692857142857143,""04_petrykivka_painting"":0.9720752498530276,""05_kosiv_ceramics"":0.9755272064566519}"
outer_inner_oof,1,base,three_view_cls_logit_ensemble__c100__source0,three_view_cls_logit_ensemble,none,100.0,0.0,8,False,True,,3,3,False,1449,12,131,0.9213250517598344,0.9172573953573929,0.9326893768259993,0.8632693494796279,0.48872584404571695,0.6241176647427469,0.8780029912046045,"{""01_opishnyan_ceramics"":0.842741935483871,""02_ornek"":0.9829059829059829,""03_bubnivka_ceramics"":0.8941176470588236,""04_petrykivka_painting"":0.9615384615384616,""05_kosiv_ceramics"":0.9821428571428571}","{""01_opishnyan_ceramics"":0.48872584404571695,""02_ornek"":0.9827089337175793,""03_bubnivka_ceramics"":0.8854761904761905,""04_petrykivka_painting"":0.977660199882422,""05_kosiv_ceramics"":0.9817755792762302}"
outer_inner_oof,1,base,three_view_cls_logit_ensemble__c100__source0p5,three_view_cls_logit_ensemble,none,100.0,0.5,8,False,True,,2,2,False,1449,12,121,0.917184265010352,0.912660755753938,0.9273919749868516,0.862689291713721,0.48945283328790584,0.6245581884758001,0.878480375140635,"{""01_opishnyan_ceramics"":0.8387096774193549,""02_ornek"":0.9829059829059829,""03_bubnivka_ceramics"":0.8764705882352941,""04_petrykivka_painting"":0.9567307692307693,""05_kosiv_ceramics"":0.9821428571428571}","{""01_opishnyan_ceramics"":0.48945283328790584,""02_ornek"":0.9827089337175793,""03_bubnivka_ceramics"":0.8821428571428571,""04_petrykivka_painting"":0.977366255144033,""05_kosiv_ceramics"":0.9817755792762302}"
outer_inner_oof,1,specialist,global_cls__c10__source0p5__specialist_none,global_cls,none,10.0,0.5,6,False,True,,1,1,True,1449,4,94,0.9089026915113871,0.9055107050155893,0.9200174201194125,0.855782836680284,0.4900332451376008,0.6232085442537443,0.8793635354222916,"{""01_opishnyan_ceramics"":0.8266129032258065,""02_ornek"":0.9743589743589743,""03_bubnivka_ceramics"":0.8647058823529412,""04_petrykivka_painting"":0.9567307692307693,""05_kosiv_ceramics"":0.9776785714285714}","{""01_opishnyan_ceramics"":0.4900332451376008,""02_ornek"":0.9740634005763689,""03_bubnivka_ceramics"":0.8566666666666666,""04_petrykivka_painting"":0.9823633156966491,""05_kosiv_ceramics"":0.9757875553241343}"
outer_inner_oof,1,specialist,global_cls__c10__source0p5__specialist_three_way_conditional,global_cls,three_way_conditional,10.0,0.5,6,False,True,,2,2,False,1449,4,70,0.9089026915113871,0.9052050181810213,0.9182649126648178,0.8516030105142567,0.4927634395079949,0.624292325279945,0.8788747357834428,"{""01_opishnyan_ceramics"":0.8326612903225806,""02_ornek"":0.9743589743589743,""03_bubnivka_ceramics"":0.8588235294117647,""04_petrykivka_painting"":0.9567307692307693,""05_kosiv_ceramics"":0.96875}","{""01_opishnyan_ceramics"":0.4927634395079949,""02_ornek"":0.9740634005763689,""03_bubnivka_ceramics"":0.8392857142857143,""04_petrykivka_painting"":0.9823633156966491,""05_kosiv_ceramics"":0.9695391825045562}"
outer_inner_oof,2,base,global_cls__c10__source0,global_cls,none,10.0,0.0,6,True,True,,9,8,False,1423,4,98,0.9149683766690091,0.9127257013101812,0.9302922743019739,0.8635224368491701,0.450726767974629,0.5922966140759944,0.8665533478544265,"{""01_opishnyan_ceramics"":0.8127659574468085,""02_ornek"":0.9829059829059829,""03_bubnivka_ceramics"":0.9117647058823529,""04_petrykivka_painting"":0.9663461538461539,""05_kosiv_ceramics"":0.9776785714285714}","{""01_opishnyan_ceramics"":0.450726767974629,""02_ornek"":0.9827089337175793,""03_bubnivka_ceramics"":0.9304347826086957,""04_petrykivka_painting"":0.9779541446208112,""05_kosiv_ceramics"":0.9757875553241343}"
