scope,outer_fold,stage,configuration_id,base_configuration_id,correction_configuration_id,feature_family,correction,c_value,source_group_exponent,blend_weight,combined_view_count,is_exact_reference,eligible,eligibility_failures,eligible_selection_rank,selected,evaluated_examples,fit_count,maximum_iterations,accuracy,macro_f1,balanced_accuracy,source_group_balanced_accuracy,ceramic_worst_group_recall,robustness_score,minimum_fold_source_group_balanced_accuracy,boundary_score,minimum_fold_boundary_score,opishnyan_recall,bubnivka_recall,bubnivka_precision,ceramic_macro_f1,per_class_recall_json,per_class_group_recall_json
outer_inner_oof,1,correction,pair_global_cls__c10__source0__blend0p75,global_cls__c10__source0p5,pair_global_cls__c10__source0__blend0p75,pair_global_cls,pairwise_conditional_logit_blend,10.0,0.0,0.75,6,False,False,source_robustness_drop|opishnyan_group_recall_drop,,False,1449,4,43,0.9075224292615597,0.9052595632250231,0.9238504371972114,0.8527589170041411,0.44253269437593395,0.5826853163865877,,0.8104864540923641,0.627165418908839,0.8104838709677419,0.9,0.6986301369863014,0.8628178708464546,"{""01_opishnyan_ceramics"":0.8104838709677419,""02_ornek"":0.9743589743589743,""03_bubnivka_ceramics"":0.9,""04_petrykivka_painting"":0.9567307692307693,""05_kosiv_ceramics"":0.9776785714285714}","{""01_opishnyan_ceramics"":0.44253269437593395,""02_ornek"":0.9740634005763689,""03_bubnivka_ceramics"":0.8890476190476191,""04_petrykivka_painting"":0.9823633156966491,""05_kosiv_ceramics"":0.9757875553241343}"
outer_inner_oof,1,correction,pair_global_cls__c10__source0__blend1,global_cls__c10__source0p5,pair_global_cls__c10__source0__blend1,pair_global_cls,pairwise_conditional_logit_blend,10.0,0.0,1.0,6,False,False,source_robustness_drop|opishnyan_group_recall_drop,,False,1449,4,43,0.9061421670117322,0.9040492556492994,0.9238172303660918,0.841270801554226,0.39842545045969163,0.5407513292442628,,0.8070774252929676,0.6112627752404888,0.8044354838709677,0.9058823529411765,0.6905829596412556,0.8612536206940096,"{""01_opishnyan_ceramics"":0.8044354838709677,""02_ornek"":0.9743589743589743,""03_bubnivka_ceramics"":0.9058823529411765,""04_petrykivka_painting"":0.9567307692307693,""05_kosiv_ceramics"":0.9776785714285714}","{""01_opishnyan_ceramics"":0.39842545045969163,""02_ornek"":0.9740634005763689,""03_bubnivka_ceramics"":0.8757142857142857,""04_petrykivka_painting"":0.9823633156966491,""05_kosiv_ceramics"":0.9757875553241343}"
outer_inner_oof,1,correction,pair_global_cls__c10__source0p5__blend0p25,global_cls__c10__source0p5,pair_global_cls__c10__source0p5__blend0p25,pair_global_cls,pairwise_conditional_logit_blend,10.0,0.5,0.25,6,False,True,,2,False,1449,4,38,0.9082125603864735,0.904877691959363,0.9196141943129609,0.8555844239818713,0.48904118164553734,0.6223531902865643,,0.8112955431732887,0.6667174540751653,0.8245967741935484,0.8647058823529412,0.7135922330097088,0.862181418737021,"{""01_opishnyan_ceramics"":0.8245967741935484,""02_ornek"":0.9743589743589743,""03_bubnivka_ceramics"":0.8647058823529412,""04_petrykivka_painting"":0.9567307692307693,""05_kosiv_ceramics"":0.9776785714285714}","{""01_opishnyan_ceramics"":0.48904118164553734,""02_ornek"":0.9740634005763689,""03_bubnivka_ceramics"":0.8566666666666666,""04_petrykivka_painting"":0.9823633156966491,""05_kosiv_ceramics"":0.9757875553241343}"
outer_inner_oof,1,correction,pair_global_cls__c10__source0p5__blend0p5,global_cls__c10__source0p5,pair_global_cls__c10__source0p5__blend0p5,pair_global_cls,pairwise_conditional_logit_blend,10.0,0.5,0.5,6,False,True,,5,False,1449,4,38,0.906832298136646,0.9033842166297015,0.918034497918274,0.8554572574064288,0.48888153924451566,0.622190271977007,,0.8073899380884526,0.6655802617640583,0.8225806451612904,0.8588235294117647,0.7087378640776699,0.8596922931875852,"{""01_opishnyan_ceramics"":0.8225806451612904,""02_ornek"":0.9743589743589743,""03_bubnivka_ceramics"":0.8588235294117647,""04_petrykivka_painting"":0.9567307692307693,""05_kosiv_ceramics"":0.9776785714285714}","{""01_opishnyan_ceramics"":0.48888153924451566,""02_ornek"":0.9740634005763689,""03_bubnivka_ceramics"":0.8561904761904762,""04_petrykivka_painting"":0.9823633156966491,""05_kosiv_ceramics"":0.9757875553241343}"
outer_inner_oof,1,correction,pair_global_cls__c10__source0p5__blend0p75,global_cls__c10__source0p5,pair_global_cls__c10__source0p5__blend0p75,pair_global_cls,pairwise_conditional_logit_blend,10.0,0.5,0.75,6,False,True,,6,False,1449,4,38,0.906832298136646,0.9033842166297015,0.918034497918274,0.8554572574064288,0.48888153924451566,0.622190271977007,,0.8073899380884526,0.6655802617640583,0.8225806451612904,0.8588235294117647,0.7087378640776699,0.8596922931875852,"{""01_opishnyan_ceramics"":0.8225806451612904,""02_ornek"":0.9743589743589743,""03_bubnivka_ceramics"":0.8588235294117647,""04_petrykivka_painting"":0.9567307692307693,""05_kosiv_ceramics"":0.9776785714285714}","{""01_opishnyan_ceramics"":0.48888153924451566,""02_ornek"":0.9740634005763689,""03_bubnivka_ceramics"":0.8561904761904762,""04_petrykivka_painting"":0.9823633156966491,""05_kosiv_ceramics"":0.9757875553241343}"
outer_inner_oof,1,correction,pair_global_cls__c10__source0p5__blend1,global_cls__c10__source0p5,pair_global_cls__c10__source0p5__blend1,pair_global_cls,pairwise_conditional_logit_blend,10.0,0.5,1.0,6,False,True,,4,False,1449,4,38,0.9061421670117322,0.9027945599996177,0.9168580273300387,0.852600114549286,0.48888153924451566,0.6214329583742105,,0.8076503539318014,0.6667174540751653,0.8225806451612904,0.8529411764705882,0.7142857142857143,0.8587095321374454,"{""01_opishnyan_ceramics"":0.8225806451612904,""02_ornek"":0.9743589743589743,""03_bubnivka_ceramics"":0.8529411764705882,""04_petrykivka_painting"":0.9567307692307693,""05_kosiv_ceramics"":0.9776785714285714}","{""01_opishnyan_ceramics"":0.48888153924451566,""02_ornek"":0.9740634005763689,""03_bubnivka_ceramics"":0.8419047619047618,""04_petrykivka_painting"":0.9823633156966491,""05_kosiv_ceramics"":0.9757875553241343}"
outer_inner_oof,1,correction,pair_global_cls__c100__source0__blend0p25,global_cls__c10__source0p5,pair_global_cls__c100__source0__blend0p25,pair_global_cls,pairwise_conditional_logit_blend,100.0,0.0,0.25,6,False,False,source_robustness_drop|opishnyan_group_recall_drop,,False,1449,4,40,0.9095928226363009,0.907061339721443,0.923797238498377,0.8531910843671049,0.44638245148680716,0.5861146250200154,,0.8174303240584612,0.6500545820230712,0.8205645161290323,0.8941176470588236,0.7136150234741784,0.8658208316738211,"{""01_opishnyan_ceramics"":0.8205645161290323,""02_ornek"":0.9743589743589743,""03_bubnivka_ceramics"":0.8941176470588236,""04_petrykivka_painting"":0.9567307692307693,""05_kosiv_ceramics"":0.9732142857142857}","{""01_opishnyan_ceramics"":0.44638245148680716,""02_ornek"":0.9740634005763689,""03_bubnivka_ceramics"":0.8876190476190476,""04_petrykivka_painting"":0.9823633156966491,""05_kosiv_ceramics"":0.9755272064566519}"
outer_inner_oof,1,correction,pair_global_cls__c100__source0__blend0p5,global_cls__c10__source0p5,pair_global_cls__c100__source0__blend0p5,pair_global_cls,pairwise_conditional_logit_blend,100.0,0.0,0.5,6,False,False,source_robustness_drop|opishnyan_group_recall_drop,,False,1449,4,40,0.9089026915113871,0.906405512519924,0.9233940126919254,0.8504003575500624,0.44528596025873696,0.5845108258246379,,0.8155901762562507,0.6421598377173456,0.8185483870967742,0.8941176470588236,0.7102803738317757,0.8647277863379559,"{""01_opishnyan_ceramics"":0.8185483870967742,""02_ornek"":0.9743589743589743,""03_bubnivka_ceramics"":0.8941176470588236,""04_petrykivka_painting"":0.9567307692307693,""05_kosiv_ceramics"":0.9732142857142857}","{""01_opishnyan_ceramics"":0.44528596025873696,""02_ornek"":0.9740634005763689,""03_bubnivka_ceramics"":0.8747619047619047,""04_petrykivka_painting"":0.9823633156966491,""05_kosiv_ceramics"":0.9755272064566519}"
outer_inner_oof,1,correction,pair_global_cls__c100__source0__blend0p75,global_cls__c10__source0p5,pair_global_cls__c100__source0__blend0p75,pair_global_cls,pairwise_conditional_logit_blend,100.0,0.0,0.75,6,False,False,source_robustness_drop|opishnyan_group_recall_drop,,False,1449,4,40,0.9075224292615597,0.9049309454203568,0.9218143162972385,0.8500858212092103,0.44418946903066686,0.5834912748483894,,0.8117761060641469,0.6342584174389784,0.8165322580645161,0.888235294117647,0.705607476635514,0.862270174505344,"{""01_opishnyan_ceramics"":0.8165322580645161,""02_ornek"":0.9743589743589743,""03_bubnivka_ceramics"":0.888235294117647,""04_petrykivka_painting"":0.9567307692307693,""05_kosiv_ceramics"":0.9732142857142857}","{""01_opishnyan_ceramics"":0.44418946903066686,""02_ornek"":0.9740634005763689,""03_bubnivka_ceramics"":0.8742857142857143,""04_petrykivka_painting"":0.9823633156966491,""05_kosiv_ceramics"":0.9755272064566519}"
outer_inner_oof,1,correction,pair_global_cls__c100__source0__blend1,global_cls__c10__source0p5,pair_global_cls__c100__source0__blend1,pair_global_cls,pairwise_conditional_logit_blend,100.0,0.0,1.0,6,False,False,source_robustness_drop|opishnyan_group_recall_drop,,False,1449,4,40,0.9082125603864735,0.905446362824015,0.9222175421036901,0.8498394096084428,0.44295741102683023,0.5823694159206609,,0.8123631378265014,0.6184164864065734,0.8185483870967742,0.888235294117647,0.705607476635514,0.8626749949101645,"{""01_opishnyan_ceramics"":0.8185483870967742,""02_ornek"":0.9743589743589743,""03_bubnivka_ceramics"":0.888235294117647,""04_petrykivka_painting"":0.9567307692307693,""05_kosiv_ceramics"":0.9732142857142857}","{""01_opishnyan_ceramics"":0.44295741102683023,""02_ornek"":0.9740634005763689,""03_bubnivka_ceramics"":0.8742857142857143,""04_petrykivka_painting"":0.9823633156966491,""05_kosiv_ceramics"":0.9755272064566519}"
outer_inner_oof,1,correction,pair_global_cls__c100__source0p5__blend0p25,global_cls__c10__source0p5,pair_global_cls__c100__source0p5__blend0p25,pair_global_cls,pairwise_conditional_logit_blend,100.0,0.5,0.25,6,False,True,,3,False,1449,4,51,0.9075224292615597,0.9044122310105134,0.9194945819518875,0.858191084367105,0.48804911815347385,0.6222357661706164,,0.8112547690126408,0.6579472227880959,0.8225806451612904,0.8705882352941177,0.7115384615384616,0.8614056504889382,"{""01_opishnyan_ceramics"":0.8225806451612904,""02_ornek"":0.9743589743589743,""03_bubnivka_ceramics"":0.8705882352941177,""04_petrykivka_painting"":0.9567307692307693,""05_kosiv_ceramics"":0.9732142857142857}","{""01_opishnyan_ceramics"":0.48804911815347385,""02_ornek"":0.9740634005763689,""03_bubnivka_ceramics"":0.8709523809523809,""04_petrykivka_painting"":0.9823633156966491,""05_kosiv_ceramics"":0.9755272064566519}"
outer_inner_oof,1,correction,pair_global_cls__c100__source0p5__blend0p5,global_cls__c10__source0p5,pair_global_cls__c100__source0p5__blend0p5,pair_global_cls,pairwise_conditional_logit_blend,100.0,0.5,0.5,6,False,False,source_robustness_drop|opishnyan_group_recall_drop,,False,1449,4,51,0.906832298136646,0.9037573270430805,0.9190913561454359,0.8526196557956764,0.44638245148680716,0.5859797301424192,,0.8094134568252321,0.6500545820230712,0.8205645161290323,0.8705882352941177,0.7081339712918661,0.8603141438765501,"{""01_opishnyan_ceramics"":0.8205645161290323,""02_ornek"":0.9743589743589743,""03_bubnivka_ceramics"":0.8705882352941177,""04_petrykivka_painting"":0.9567307692307693,""05_kosiv_ceramics"":0.9732142857142857}","{""01_opishnyan_ceramics"":0.44638245148680716,""02_ornek"":0.9740634005763689,""03_bubnivka_ceramics"":0.8847619047619047,""04_petrykivka_painting"":0.9823633156966491,""05_kosiv_ceramics"":0.9755272064566519}"
outer_inner_oof,1,correction,pair_global_cls__c100__source0p5__blend0p75,global_cls__c10__source0p5,pair_global_cls__c100__source0p5__blend0p75,pair_global_cls,pairwise_conditional_logit_blend,100.0,0.5,0.75,6,False,False,source_robustness_drop|opishnyan_group_recall_drop,,False,1449,4,51,0.906832298136646,0.9037573270430805,0.9190913561454359,0.8524291796052001,0.44638245148680716,0.5859347388060185,,0.8094134568252321,0.6500545820230712,0.8205645161290323,0.8705882352941177,0.7081339712918661,0.8603141438765501,"{""01_opishnyan_ceramics"":0.8205645161290323,""02_ornek"":0.9743589743589743,""03_bubnivka_ceramics"":0.8705882352941177,""04_petrykivka_painting"":0.9567307692307693,""05_kosiv_ceramics"":0.9732142857142857}","{""01_opishnyan_ceramics"":0.44638245148680716,""02_ornek"":0.9740634005763689,""03_bubnivka_ceramics"":0.8838095238095238,""04_petrykivka_painting"":0.9823633156966491,""05_kosiv_ceramics"":0.9755272064566519}"
outer_inner_oof,1,correction,pair_global_cls__c100__source0p5__blend1,global_cls__c10__source0p5,pair_global_cls__c100__source0p5__blend1,pair_global_cls,pairwise_conditional_logit_blend,100.0,0.5,1.0,6,False,False,source_robustness_drop|opishnyan_group_recall_drop,,False,1449,4,51,0.9047619047619048,0.9014356138403479,0.9163351891625137,0.8492061942572148,0.4459818104611662,0.5848270901057622,,0.803481680563739,0.6500545820230712,0.8185483870967742,0.8588235294117647,0.7019230769230769,0.8564446218719958,"{""01_opishnyan_ceramics"":0.8185483870967742,""02_ornek"":0.9743589743589743,""03_bubnivka_ceramics"":0.8588235294117647,""04_petrykivka_painting"":0.9567307692307693,""05_kosiv_ceramics"":0.9732142857142857}","{""01_opishnyan_ceramics"":0.4459818104611662,""02_ornek"":0.9740634005763689,""03_bubnivka_ceramics"":0.868095238095238,""04_petrykivka_painting"":0.9823633156966491,""05_kosiv_ceramics"":0.9755272064566519}"
outer_inner_oof,1,correction,pair_global_cls_patch__c10__source0__blend0p25,global_cls__c10__source0p5,pair_global_cls_patch__c10__source0__blend0p25,pair_global_cls_patch,pairwise_conditional_logit_blend,10.0,0.0,0.25,6,False,False,source_robustness_drop|opishnyan_group_recall_drop,,False,1449,4,31,0.9075224292615597,0.9045781023397572,0.9207574580700767,0.8472143320854636,0.44528596025873696,0.5837563823268761,,0.8098407551506974,0.6430021736815683,0.8185483870967742,0.8764705882352941,0.7061611374407583,0.8616821027043445,"{""01_opishnyan_ceramics"":0.8185483870967742,""02_ornek"":0.9743589743589743,""03_bubnivka_ceramics"":0.8764705882352941,""04_petrykivka_painting"":0.9567307692307693,""05_kosiv_ceramics"":0.9776785714285714}","{""01_opishnyan_ceramics"":0.44528596025873696,""02_ornek"":0.9740634005763689,""03_bubnivka_ceramics"":0.8585714285714285,""04_petrykivka_painting"":0.9823633156966491,""05_kosiv_ceramics"":0.9757875553241343}"
outer_inner_oof,1,correction,pair_global_cls_patch__c10__source0__blend0p5,global_cls__c10__source0p5,pair_global_cls_patch__c10__source0__blend0p5,pair_global_cls_patch,pairwise_conditional_logit_blend,10.0,0.0,0.5,6,False,False,source_robustness_drop|opishnyan_group_recall_drop,,False,1449,4,31,0.9109730848861284,0.9082836091871537,0.9250933214476857,0.85337458849572,0.44608724231001906,0.585903345238637,,0.8195872448653249,0.6430021736815683,0.8225806451612904,0.8941176470588236,0.7169811320754716,0.8683108765904333,"{""01_opishnyan_ceramics"":0.8225806451612904,""02_ornek"":0.9743589743589743,""03_bubnivka_ceramics"":0.8941176470588236,""04_petrykivka_painting"":0.9567307692307693,""05_kosiv_ceramics"":0.9776785714285714}","{""01_opishnyan_ceramics"":0.44608724231001906,""02_ornek"":0.9740634005763689,""03_bubnivka_ceramics"":0.8885714285714286,""04_petrykivka_painting"":0.9823633156966491,""05_kosiv_ceramics"":0.9757875553241343}"
outer_inner_oof,1,correction,pair_global_cls_patch__c10__source0__blend0p75,global_cls__c10__source0p5,pair_global_cls_patch__c10__source0__blend0p75,pair_global_cls_patch,pairwise_conditional_logit_blend,10.0,0.0,0.75,6,False,False,source_robustness_drop|opishnyan_group_recall_drop,,False,1449,4,31,0.9109730848861284,0.908424010645714,0.9258665662294694,0.8499737145158986,0.4424162057442456,0.5819329598032972,,0.8186045784029867,0.6011781204107416,0.8205645161290323,0.9,0.7116279069767442,0.8685448790213671,"{""01_opishnyan_ceramics"":0.8205645161290323,""02_ornek"":0.9743589743589743,""03_bubnivka_ceramics"":0.9,""04_petrykivka_painting"":0.9567307692307693,""05_kosiv_ceramics"":0.9776785714285714}","{""01_opishnyan_ceramics"":0.4424162057442456,""02_ornek"":0.9740634005763689,""03_bubnivka_ceramics"":0.8752380952380953,""04_petrykivka_painting"":0.9823633156966491,""05_kosiv_ceramics"":0.9757875553241343}"
outer_inner_oof,1,correction,pair_global_cls_patch__c10__source0__blend1,global_cls__c10__source0p5,pair_global_cls_patch__c10__source0__blend1,pair_global_cls_patch,pairwise_conditional_logit_blend,10.0,0.0,1.0,6,False,False,accuracy_drop|source_robustness_drop|opishnyan_group_recall_drop,,False,1449,4,31,0.9026915113871635,0.9011911173575733,0.9233475908974011,0.8392167940405996,0.3841077938439407,0.5270060203288311,,0.7963993844426583,0.4543569447550352,0.7903225806451613,0.9176470588235294,0.6666666666666666,0.856490056874466,"{""01_opishnyan_ceramics"":0.7903225806451613,""02_ornek"":0.9743589743589743,""03_bubnivka_ceramics"":0.9176470588235294,""04_petrykivka_painting"":0.9567307692307693,""05_kosiv_ceramics"":0.9776785714285714}","{""01_opishnyan_ceramics"":0.3841077938439407,""02_ornek"":0.9740634005763689,""03_bubnivka_ceramics"":0.8797619047619047,""04_petrykivka_painting"":0.9823633156966491,""05_kosiv_ceramics"":0.9757875553241343}"
outer_inner_oof,1,correction,pair_global_cls_patch__c10__source0p5__blend0p25,global_cls__c10__source0p5,pair_global_cls_patch__c10__source0p5__blend0p25,pair_global_cls_patch,pairwise_conditional_logit_blend,10.0,0.5,0.25,6,False,False,source_robustness_drop|opishnyan_group_recall_drop,,False,1449,4,42,0.906832298136646,0.9035674378482481,0.9188077427000577,0.8470526779501253,0.44638245148680716,0.584659318919911,,0.8076083736430358,0.6509079967673308,0.8205645161290323,0.8647058823529412,0.7067307692307693,0.8599976618851629,"{""01_opishnyan_ceramics"":0.8205645161290323,""02_ornek"":0.9743589743589743,""03_bubnivka_ceramics"":0.8647058823529412,""04_petrykivka_painting"":0.9567307692307693,""05_kosiv_ceramics"":0.9776785714285714}","{""01_opishnyan_ceramics"":0.44638245148680716,""02_ornek"":0.9740634005763689,""03_bubnivka_ceramics"":0.8566666666666666,""04_petrykivka_painting"":0.9823633156966491,""05_kosiv_ceramics"":0.9757875553241343}"
outer_inner_oof,1,correction,pair_global_cls_patch__c10__source0p5__blend0p5,global_cls__c10__source0p5,pair_global_cls_patch__c10__source0p5__blend0p5,pair_global_cls_patch,pairwise_conditional_logit_blend,10.0,0.5,0.5,6,False,False,source_robustness_drop|opishnyan_group_recall_drop,,False,1449,4,42,0.9082125603864735,0.9050562094123695,0.9203874390947446,0.847279350400482,0.44608724231001906,0.5844599837611171,,0.8114925327569996,0.6430021736815683,0.8225806451612904,0.8705882352941177,0.7115384615384616,0.8624789478253652,"{""01_opishnyan_ceramics"":0.8225806451612904,""02_ornek"":0.9743589743589743,""03_bubnivka_ceramics"":0.8705882352941177,""04_petrykivka_painting"":0.9567307692307693,""05_kosiv_ceramics"":0.9776785714285714}","{""01_opishnyan_ceramics"":0.44608724231001906,""02_ornek"":0.9740634005763689,""03_bubnivka_ceramics"":0.858095238095238,""04_petrykivka_painting"":0.9823633156966491,""05_kosiv_ceramics"":0.9757875553241343}"
outer_inner_oof,1,correction,pair_global_cls_patch__c10__source0p5__blend0p75,global_cls__c10__source0p5,pair_global_cls_patch__c10__source0p5__blend0p75,pair_global_cls_patch,pairwise_conditional_logit_blend,10.0,0.5,0.75,6,False,False,source_robustness_drop|opishnyan_group_recall_drop,,False,1449,4,42,0.9061421670117322,0.9024258795359632,0.9168580273300387,0.841469826590958,0.44608724231001906,0.5830715600846414,,0.8031413227742331,0.6382019413231895,0.8225806451612904,0.8529411764705882,0.7004830917874396,0.8585479938384492,"{""01_opishnyan_ceramics"":0.8225806451612904,""02_ornek"":0.9743589743589743,""03_bubnivka_ceramics"":0.8529411764705882,""04_petrykivka_painting"":0.9567307692307693,""05_kosiv_ceramics"":0.9776785714285714}","{""01_opishnyan_ceramics"":0.44608724231001906,""02_ornek"":0.9740634005763689,""03_bubnivka_ceramics"":0.829047619047619,""04_petrykivka_painting"":0.9823633156966491,""05_kosiv_ceramics"":0.9757875553241343}"
outer_inner_oof,1,correction,pair_global_cls_patch__c10__source0p5__blend1,global_cls__c10__source0p5,pair_global_cls_patch__c10__source0p5__blend1,pair_global_cls_patch,pairwise_conditional_logit_blend,10.0,0.5,1.0,6,False,False,source_robustness_drop|opishnyan_group_recall_drop,,False,1449,4,42,0.9075224292615597,0.903798251546666,0.9176644789429419,0.8411360594808752,0.4444184067596046,0.5815643867906182,,0.8102191705113214,0.6091047935961131,0.8266129032258065,0.8529411764705882,0.7178217821782178,0.860835280522954,"{""01_opishnyan_ceramics"":0.8266129032258065,""02_ornek"":0.9743589743589743,""03_bubnivka_ceramics"":0.8529411764705882,""04_petrykivka_painting"":0.9567307692307693,""05_kosiv_ceramics"":0.9776785714285714}","{""01_opishnyan_ceramics"":0.4444184067596046,""02_ornek"":0.9740634005763689,""03_bubnivka_ceramics"":0.829047619047619,""04_petrykivka_painting"":0.9823633156966491,""05_kosiv_ceramics"":0.9757875553241343}"
outer_inner_oof,1,correction,pair_global_cls_patch__c100__source0__blend0p25,global_cls__c10__source0p5,pair_global_cls_patch__c100__source0__blend0p25,pair_global_cls_patch,pairwise_conditional_logit_blend,100.0,0.0,0.25,6,False,False,source_robustness_drop|opishnyan_group_recall_drop,,False,1449,4,48,0.9089026915113871,0.9062113034803758,0.9231103992465473,0.8529286177997493,0.44528596025873696,0.5851068768263489,,0.8127458775227807,0.6405866092247486,0.8185483870967742,0.888235294117647,0.705607476635514,0.8644041046053758,"{""01_opishnyan_ceramics"":0.8185483870967742,""02_ornek"":0.9743589743589743,""03_bubnivka_ceramics"":0.888235294117647,""04_petrykivka_painting"":0.9567307692307693,""05_kosiv_ceramics"":0.9776785714285714}","{""01_opishnyan_ceramics"":0.44528596025873696,""02_ornek"":0.9740634005763689,""03_bubnivka_ceramics"":0.8871428571428571,""04_petrykivka_painting"":0.9823633156966491,""05_kosiv_ceramics"":0.9757875553241343}"
outer_inner_oof,1,correction,pair_global_cls_patch__c100__source0__blend0p5,global_cls__c10__source0p5,pair_global_cls_patch__c100__source0__blend0p5,pair_global_cls_patch,pairwise_conditional_logit_blend,100.0,0.0,0.5,6,False,False,source_robustness_drop|opishnyan_group_recall_drop,,False,1449,4,48,0.911663216011042,0.9087911406176625,0.9247233024723537,0.8506777020488336,0.44688852436130116,0.5859556071021002,,0.8178792104850421,0.6358476524923056,0.8266129032258065,0.888235294117647,0.7122641509433962,0.86870383316752,"{""01_opishnyan_ceramics"":0.8266129032258065,""02_ornek"":0.9743589743589743,""03_bubnivka_ceramics"":0.888235294117647,""04_petrykivka_painting"":0.9567307692307693,""05_kosiv_ceramics"":0.9776785714285714}","{""01_opishnyan_ceramics"":0.44688852436130116,""02_ornek"":0.9740634005763689,""03_bubnivka_ceramics"":0.8742857142857143,""04_petrykivka_painting"":0.9823633156966491,""05_kosiv_ceramics"":0.9757875553241343}"
outer_inner_oof,1,correction,pair_global_cls_patch__c100__source0__blend0p75,global_cls__c10__source0p5,pair_global_cls_patch__c100__source0__blend0p75,pair_global_cls_patch,pairwise_conditional_logit_blend,100.0,0.0,0.75,6,False,False,source_robustness_drop|opishnyan_group_recall_drop,,False,1449,4,48,0.911663216011042,0.9088529760823265,0.9262697920359211,0.8522236855414537,0.4398565370624969,0.5802366642056456,,0.8156866007363135,0.589224063080378,0.8225806451612904,0.9,0.7018348623853211,0.8678971901827791,"{""01_opishnyan_ceramics"":0.8225806451612904,""02_ornek"":0.9743589743589743,""03_bubnivka_ceramics"":0.9,""04_petrykivka_painting"":0.9567307692307693,""05_kosiv_ceramics"":0.9776785714285714}","{""01_opishnyan_ceramics"":0.4398565370624969,""02_ornek"":0.9740634005763689,""03_bubnivka_ceramics"":0.8890476190476191,""04_petrykivka_painting"":0.9823633156966491,""05_kosiv_ceramics"":0.9757875553241343}"
outer_inner_oof,1,correction,pair_global_cls_patch__c100__source0__blend1,global_cls__c10__source0p5,pair_global_cls_patch__c100__source0__blend1,pair_global_cls_patch,pairwise_conditional_logit_blend,100.0,0.0,1.0,6,False,False,source_robustness_drop|opishnyan_group_recall_drop,,False,1449,4,48,0.9047619047619048,0.9022688020916789,0.9214642891896212,0.8500226219851269,0.4293274097570538,0.5705053370496457,,0.7975537194962777,0.49883004128886405,0.8044354838709677,0.8941176470588236,0.672566371681416,0.8569235668650329,"{""01_opishnyan_ceramics"":0.8044354838709677,""02_ornek"":0.9743589743589743,""03_bubnivka_ceramics"":0.8941176470588236,""04_petrykivka_painting"":0.9567307692307693,""05_kosiv_ceramics"":0.9776785714285714}","{""01_opishnyan_ceramics"":0.4293274097570538,""02_ornek"":0.9740634005763689,""03_bubnivka_ceramics"":0.8885714285714286,""04_petrykivka_painting"":0.9823633156966491,""05_kosiv_ceramics"":0.9757875553241343}"
outer_inner_oof,1,correction,pair_global_cls_patch__c100__source0p5__blend0p25,global_cls__c10__source0p5,pair_global_cls_patch__c100__source0p5__blend0p25,pair_global_cls_patch,pairwise_conditional_logit_blend,100.0,0.5,0.25,6,False,False,source_robustness_drop|opishnyan_group_recall_drop,,False,1449,4,45,0.906832298136646,0.9035493756992228,0.9188077427000577,0.8470526779501253,0.44638245148680716,0.584659318919911,,0.8064940393091409,0.6484256570286026,0.8205645161290323,0.8647058823529412,0.7033492822966507,0.8599675583034542,"{""01_opishnyan_ceramics"":0.8205645161290323,""02_ornek"":0.9743589743589743,""03_bubnivka_ceramics"":0.8647058823529412,""04_petrykivka_painting"":0.9567307692307693,""05_kosiv_ceramics"":0.9776785714285714}","{""01_opishnyan_ceramics"":0.44638245148680716,""02_ornek"":0.9740634005763689,""03_bubnivka_ceramics"":0.8566666666666666,""04_petrykivka_painting"":0.9823633156966491,""05_kosiv_ceramics"":0.9757875553241343}"
outer_inner_oof,1,correction,pair_global_cls_patch__c100__source0p5__blend0p5,global_cls__c10__source0p5,pair_global_cls_patch__c100__source0p5__blend0p5,pair_global_cls_patch,pairwise_conditional_logit_blend,100.0,0.5,0.5,6,False,False,source_robustness_drop|opishnyan_group_recall_drop,,False,1449,4,45,0.9082125603864735,0.9050353551761194,0.9203874390947446,0.8526126837338153,0.44608724231001906,0.5857236659802885,,0.8103740189031005,0.6405866092247486,0.8225806451612904,0.8705882352941177,0.7081339712918661,0.8624441907649484,"{""01_opishnyan_ceramics"":0.8225806451612904,""02_ornek"":0.9743589743589743,""03_bubnivka_ceramics"":0.8705882352941177,""04_petrykivka_painting"":0.9567307692307693,""05_kosiv_ceramics"":0.9776785714285714}","{""01_opishnyan_ceramics"":0.44608724231001906,""02_ornek"":0.9740634005763689,""03_bubnivka_ceramics"":0.8847619047619047,""04_petrykivka_painting"":0.9823633156966491,""05_kosiv_ceramics"":0.9757875553241343}"
